# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.1191412224089503,1.6567864198190003,3.8141739348111914,5.016415217919336,159.40788374368276,0.0,-0.17524717471637344,-5.7062260867739365,-37.51065693973855,-211.2176062394295
 1.123883109774574,1.6748772878855163,3.815119734320439,0.199456342237061,159.22619627142146,0.0,-0.1789796326871723,-5.587227915188762,-38.31543397222734,-169.71660658222376
 1.128650880728873,1.6929580267138453,3.7922834384537505,-4.789721671947594,159.04073029889852,0.0,-0.1828225900637124,-5.469783573526154,-38.89993338620862,-122.59385351853945
 1.1334455532673369,1.7110261620112317,3.7683773297217624,-4.98597319007893,158.85140115670313,0.0,-0.18678076425523552,-5.3538703730406745,-39.48739787264844,-122.52442303975148
 1.1382669859958319,1.729079231290434,3.7443370665543796,-4.986124357870477,158.65812102380897,0.0,-0.19085906511254966,-5.239468187745233,-40.08769670307057,-124.50631673741354
 1.1431150400498393,1.7471147842990227,3.720163349598038,-4.986272159312944,158.46079882495124,0.0,-0.19506260577834517,-5.126559219332519,-40.701319882070806,-126.5710266767776
 1.147989579248468,1.7651303834671348,3.6958568664665434,-4.98641659058409,158.2593401231308,0.0,-0.19939671369761888,-5.015127789500482,-41.32876844586863,-128.71956470764226
 1.1528904702616027,1.7831236043746472,3.6714182909371638,-4.98655764102539,158.05364700720403,0.0,-0.20386694235668654,-4.905160142395207,-41.97055502264754,-130.95303997964373
 1.1578175827911723,1.8010920362387248,3.6468482820804016,-4.986695292487796,157.8436179743238,0.0,-0.2084790832280789,-4.796644270092011,-42.62720439603833,-133.27265603332165
 1.1627707897676145,1.8190332824227846,3.622147483315283,-4.986829519258418,157.629147807156,0.0,-0.2132391785565541,-4.68956974402706,-43.2992540363909,-135.67970075728417
 1.1677499675627008,1.8369449609679696,3.597316521386555,-4.986960287546362,157.4101274456871,0.0,-0.21815353455782435,-4.583927562883183,-43.98725461963624,-138.1755405328749
 1.1727549962199773,1.8548247051482676,3.5723560052556063,-4.9870875553650045,157.1864438534767,0.0,-0.22322873516180336,-4.479710012580449,-44.69177052267176,-140.76161222598998
 1.177785759704185,1.8726701640504964,3.5472665249018736,-4.987211271706994,156.9579798782315,0.0,-0.2284716562645995,-4.376910538267695,-45.41338028758116,-143.43941375392464
 1.1828421461711394,1.8904790031804322,3.522048650023897,-4.987331376425783,156.72461410652858,0.0,-0.23388948098550555,-4.275523618191155,-46.152677060598705,-146.21049594392358
 1.187924048259669,1.9082489050964309,3.4967029286352203,-4.987447799493278,156.48622071255863,0.0,-0.2394897150114161,-4.175544657324142,-46.91026899318649,-149.07645196426762
 1.193031363407349,1.9259775700719532,3.4712298855446844,-4.987560460627986,156.24266930073793,0.0,-0.24528020300393938,-4.076969880785443,-47.68677960499861,-152.03890681483205
 1.1981639941919215,1.9436627167885174,3.4456300207140704,-4.98766926846974,155.99382474208957,0.0,-0.25126914557388663,-3.979796236883952,-48.48284809347912,-155.09950391781607
 1.2033218487004418,1.9613020830606407,3.419903807481356,-4.987774120075943,155.7395470042217,0.0,-0.2574651167442361,-3.884021309936881,-49.299129598917155,-158.2598935448103
 1.2085048409283836,1.978893426594462,3.3940516906402616,-4.987874900086521,155.4796909748349,0.0,-0.2638770824129894,-3.789643234098358,-50.136295398220554,-161.52171612185492
 1.213712891211115,1.996434525781792,3.36807408436355,-4.9879714800079515,155.21410627864702,0.0,-0.2705144191140451,-3.696660618960995,-50.99503302963274,-164.88658611064943
 1.2189459266903773,2.0139231805314637,3.341971369958558,-4.988063717212157,154.94263708764186,0.0,-0.2773869338675617,-3.6050724742408007,-51.87604633696682,-168.3560737979733
 1.224203881818629,2.0313572131399447,3.315743893439805,-4.988151454132673,154.6651219246237,0.0,-0.2845048843843963,-3.5148781440563734,-52.78005541108816,-171.93168295864348
 1.2294866989043713,2.048734469203282,3.2893919629048307,-4.988234517165971,154.38139346001267,0.0,-0.2918790000662695,-3.426077243559679,-53.70779642868207,-175.614828705267
